,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Ticker_x,Period_End_Date,Issuer,NAICS_Sector_Name,Country_of_Headquarters,Net_Income_Before_Taxes,Net_Income_After_Taxes,Total_Equity,ROE,ROA,"Total_Assets,_Reported",year,contador_x,contador_y,key2_substring_x,Borrower,Bono,Bono_Chile,Note,Ticker_y,dummy_local,dummy_int,dummy_bono,dummy_bono_chile,dummy_note,key2_substring_y,Issuer_x,key2_substring,Issuer_y,issue_count,issued_more_than_once,average_total_assets,decil,dummy_issue,Año,Period,avg_median_roa,tipical_profits,firm_surplus
186,11,11,11,3430,4295863328,2023-12-31 00:00:00,AES Andes SA,Utilities,Chile,-118.401,-136.369,681.739,-0.200031097,-0.02547659,5352.718,2023,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6945.275455,5,1,2023,2020-2023,0.0358355,191.817324,-310.218324
187,12,12,12,3431,4295863328,2022-12-31 00:00:00,AES Andes SA,Utilities,Chile,457.865,312.35,1037.627,0.301023393,0.057703037,5413.06,2022,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6945.275455,5,1,2022,2020-2023,0.0358355,193.9797097,263.8852903
188,13,13,13,3432,4295863328,2021-12-31 00:00:00,AES Andes SA,Utilities,Chile,-1419.725,-1067.792,966.159,-1.105192831,-0.238517757,4476.782,2021,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6945.275455,5,1,2021,2020-2023,0.0358355,160.4277198,-1580.15272
189,14,14,14,3433,4295863328,2020-12-31 00:00:00,AES Andes SA,Utilities,Chile,-202.638,-171.996,1861.125,-0.092415072,-0.021181758,8120.006,2020,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6945.275455,5,1,2020,2020-2023,0.0358355,290.9844722,-493.6224722
327,15,15,15,3434,4295863328,2019-12-31 00:00:00,AES Andes SA,Utilities,Chile,362.784,250.33,2446.526,0.102320597,0.029650959,8442.56,2019,0,0,4295,0,0,0,0,AESEG,0,1,0,0,0,AESE,0,0,0,3,1,6945.275455,5,1,2019,2017-2019,0.044682897,377.238037,-14.45403698
328,16,16,16,3435,4295863328,2018-12-31 00:00:00,AES Andes SA,Utilities,Chile,710.333,487.819,2625.321,0.185813087,0.061989658,7869.361,2018,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6945.275455,5,1,2018,2017-2019,0.044682897,351.6258452,358.7071548
329,17,17,17,3436,4295863328,2017-12-31 00:00:00,AES Andes SA,Utilities,Chile,289.519,174.501,2593.92,0.067273085,0.021385432,8159.807,2017,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6945.275455,5,1,2017,2017-2019,0.044682897,364.6038139,-75.08481387
429,18,18,18,3437,4295863328,2016-12-31 00:00:00,AES Andes SA,Utilities,Chile,352.23,245.4,2426.73,0.101123734,0.031265512,7848.904,2016,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6945.275455,5,1,2016,2013-2016,0.055738757,437.4881558,-85.25815575
430,19,19,19,3438,4295863328,2015-12-31 00:00:00,AES Andes SA,Utilities,Chile,305.11,172.401,2223.444,0.07753782,0.023661847,7286.033,2015,0,0,4295,0,0,0,425000000,AESEG,0,1,0,0,1,AESE,0,0,0,3,1,6945.275455,5,1,2015,2013-2016,0.055738757,406.1144256,-101.0044256
431,20,20,20,3439,4295863328,2014-12-31 00:00:00,AES Andes SA,Utilities,Chile,215.661,136.115,2312.552,0.058859217,0.019908886,6836.897,2014,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6945.275455,5,1,2014,2013-2016,0.055738757,381.0801431,-165.4191431
432,21,21,21,3440,4295863328,2013-12-31 00:00:00,AES Andes SA,Utilities,Chile,244.516,159.991,2543.356,0.062905468,0.02427084,6591.902,2013,0,0,4295,0,0,0,450000000,AESEG,0,1,0,0,1,AESE,0,0,0,3,1,6945.275455,5,1,2013,2013-2016,0.055738757,367.4244263,-122.9084263
625,85,85,85,4384,4295863474,2023-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,27.908,16.839,184.596,0.091220828,0.02346173,717.722,2023,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2023,2020-2023,0.029868522,21.43729529,6.470704713
626,86,86,86,4385,4295863474,2022-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,47.493,34.48,191.386,0.180159468,0.050682032,680.32,2022,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2022,2020-2023,0.029868522,20.32015283,27.17284717
627,87,87,87,4386,4295863474,2021-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,35.277,22.318,180.247,0.123818982,0.034756364,642.127,2021,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2021,2020-2023,0.029868522,19.17938437,16.09761563
628,88,88,88,4387,4295863474,2020-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,15.297,9.956,173.837,0.057272042,0.017884602,556.68,2020,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2020,2020-2023,0.029868522,16.62720878,-1.33020878
643,89,89,89,4388,4295863474,2019-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,21.704,14.7,179.73,0.081789351,0.02724831,539.483,2019,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2019,2017-2019,0.032164272,17.3520778,4.351922199
644,90,90,90,4389,4295863474,2018-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,18.794,10.791,182.914,0.058994938,0.020784138,519.194,2018,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2018,2017-2019,0.032164272,16.69949689,2.094503108
645,91,91,91,4390,4295863474,2017-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,15.945,9.586,187.102,0.051234086,0.018933551,506.297,2017,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2017,2017-2019,0.032164272,16.28467428,-0.33967428
655,92,92,92,4391,4295863474,2016-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,0.34,-1.119,174.436,-0.00641496,-0.002367988,472.553,2016,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2016,2013-2016,0.055352998,26.15722519,-25.81722519
656,93,93,93,4392,4295863474,2015-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,45.246,32.244,166.428,0.193741438,0.066669699,483.638,2015,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2015,2013-2016,0.055352998,26.77081317,18.47518683
657,94,94,94,4393,4295863474,2014-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,29.051,23.912,164.348,0.145496142,0.041126118,581.431,2014,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2014,2013-2016,0.055352998,32.18394889,-3.132948886
658,95,95,95,4394,4295863474,2013-12-31 00:00:00,Agencias Universales SA,"Professional, Scientific, and Technical Services",Chile,29.91,22.913,161.893,0.141531752,0.048611332,471.351,2013,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9814545,4,0,2013,2013-2016,0.055352998,26.09069088,3.819309116
671,96,96,96,4934,4295863568,2023-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,18.94854755,14.97805537,157.8711031,0.094875218,0.045161092,331.6584001,2023,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2023,2020-2023,0.034062669,11.2971702,7.651377348
672,97,97,97,4935,4295863568,2022-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,22.13792286,20.35131753,157.4906546,0.129222382,0.058213061,349.6005402,2022,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2022,2020-2023,0.034062669,11.90832737,10.22959549
673,98,98,98,4936,4295863568,2021-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,30.75646693,23.29881095,145.9692833,0.159614478,0.075679148,307.8630184,2021,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2021,2020-2023,0.034062669,10.486636,20.26983093
674,99,99,99,4937,4295863568,2020-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,28.73514477,21.26622754,166.8412117,0.127463876,0.066207591,321.2052765,2020,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2020,2020-2023,0.034062669,10.94110891,17.79403586
939,100,100,100,4938,4295863568,2019-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,9.348211577,5.564703925,147.1130366,0.037826042,0.018863857,294.9928982,2019,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2019,2017-2019,0.035092427,10.3520168,-1.003805227
940,101,101,101,4939,4295863568,2018-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,13.48730172,8.520678358,152.5825345,0.055843078,0.026807031,317.8523663,2018,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2018,2017-2019,0.035092427,11.15421102,2.333090701
941,102,102,102,4940,4295863568,2017-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,19.95614415,14.86101684,161.2337298,0.092170645,0.045523312,326.4484959,2017,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2017,2017-2019,0.035092427,11.45587008,8.500274072
1143,103,103,103,4941,4295863568,2016-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,9.889072002,2.212574519,141.6485963,0.015620166,0.007862888,281.3946525,2016,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2016,2013-2016,0.035494312,9.987909633,-0.098837631
1144,104,104,104,4942,4295863568,2015-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,9.744170375,5.992980151,134.4381084,0.044577986,0.022044257,271.8612898,2015,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2015,2013-2016,0.035494312,9.649529481,0.094640895
1145,105,105,105,4943,4295863568,2014-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,15.37727408,13.3569723,147.5485059,0.090525975,0.045854348,291.2912945,2014,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2014,2013-2016,0.035494312,10.33918413,5.038089944
1146,106,106,106,4944,4295863568,2013-12-31 00:00:00,Agricola Nacional SAC e I,Manufacturing,Chile,26.60705121,21.08203883,155.6912659,0.135409258,0.071928677,293.0964344,2013,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.9331515,3,0,2013,2013-2016,0.035494312,10.40325633,16.20379488
190,107,107,107,1513,AGUASA.SN,2023-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,189990180.3,151482336.6,1006277488,0.15053734,0.055044645,2751990426,2023,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2023,2020-2023,0.0358355,98618951.94,91371228.4
191,108,108,108,1514,AGUASA.SN,2022-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,97514143.67,100555406.9,989456860.1,0.101626873,0.035829487,2806498655,2022,0,0,AGUA,0,0,0,48912313,AGUAS,0,1,0,0,1,AGUA,0,0,0,1,1,2747816764,9,1,2022,2020-2023,0.0358355,100572281.6,-3058137.919
192,109,109,109,1515,AGUASA.SN,2021-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,141357560.8,118254651.6,989919181.1,0.119458895,0.045148734,2619224075,2021,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2021,2020-2023,0.0358355,93861203.42,47496357.39
193,110,110,110,1516,AGUASA.SN,2020-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,162989265.2,124965201.8,1184534332,0.105497324,0.041360074,3021396954,2020,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2020,2020-2023,0.0358355,108273269.5,54715995.75
330,111,111,111,1517,AGUASA.SN,2019-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,255585945.4,189914570.9,857556000,0.221460255,0.071308904,2663265871,2019,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2019,2017-2019,0.044682897,119002434,136583511.5
331,112,112,112,1518,AGUASA.SN,2018-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,268203474.1,201080111.1,921730035.4,0.218155103,0.073092627,2751031391,2018,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2018,2017-2019,0.044682897,122924051.6,145279422.4
332,113,113,113,1519,AGUASA.SN,2017-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,308830843.6,233437326.9,1045523104,0.223273236,0.079850765,2923420054,2017,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2017,2017-2019,0.044682897,130626876.5,178203967.1
433,114,114,114,1520,AGUASA.SN,2016-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,296254121.5,231345842.6,947507328.7,0.244162589,0.087388975,2647311533,2016,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2016,2013-2016,0.055738757,147557855.3,148696266.3
434,115,115,115,1521,AGUASA.SN,2015-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,235032255.4,187446292.3,871930461.3,0.214978488,0.07845555,2389203713,2015,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2015,2013-2016,0.055738757,133171246.1,101861009.4
435,116,116,116,1522,AGUASA.SN,2014-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,244237602.2,202936193.9,1007195942,0.20148631,0.076602976,2649194634,2014,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2014,2013-2016,0.055738757,147662817,96574785.29
436,117,117,117,1523,AGUASA.SN,2013-12-31 00:00:00,Aguas Andinas SA,Utilities,Chile,283686897,227887148.3,1173693295,0.194162435,0.0758752,3003447105,2013,0,0,AGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2747816764,9,1,2013,2013-2016,0.055738757,167408409.5,116278487.5
194,118,118,118,7367,4298093562,2023-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,31.61321302,33.36753833,312.020979,0.106940048,0.040360708,826.7332272,2023,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2023,2020-2023,0.0358355,29.62639827,1.986814748
195,119,119,119,7368,4298093562,2022-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,24.85005992,21.48443074,293.0460381,0.073314183,0.02840612,756.3310504,2022,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2022,2020-2023,0.0358355,27.10350109,-2.253441171
196,120,120,120,7369,4298093562,2021-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,27.20859176,25.03724833,338.5127425,0.073962499,0.02728162,917.7331863,2021,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2021,2020-2023,0.0358355,32.88742728,-5.678835521
197,121,121,121,7370,4298093562,2020-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,24.33626347,21.11796008,311.1223526,0.067876705,0.025090001,841.6882874,2020,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2020,2020-2023,0.0358355,30.16232033,-5.826056857
333,122,122,122,7371,4298093562,2019-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,24.55907195,20.33943999,324.4494667,0.062689084,0.022807581,891.7841972,2019,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2019,2017-2019,0.044682897,39.84750123,-15.28842928
334,123,123,123,7372,4298093562,2018-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,28.86344424,23.17929065,362.5639844,0.063931586,0.024334198,952.5397397,2018,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2018,2017-2019,0.044682897,42.56223486,-13.69879062
335,124,124,124,7373,4298093562,2017-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,22.72716461,10.07788552,316.044096,0.031887593,0.012393497,813.1591672,2017,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2017,2017-2019,0.044682897,36.33430713,-13.60714252
437,125,125,125,7374,4298093562,2016-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,19.90335382,21.55547079,292.3995183,0.073719242,0.02846333,757.3067189,2016,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2016,2013-2016,0.055738757,42.21133547,-22.30798165
438,126,126,126,7375,4298093562,2015-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,11.89557718,30.63692612,405.5900379,0.075536683,0.032460803,943.8129321,2015,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2015,2013-2016,0.055738757,52.60696003,-40.71138286
439,127,127,127,7376,4298093562,2014-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,22.36741671,18.10202741,350.3217285,0.05167258,0.019679649,919.8348905,2014,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2014,2013-2016,0.055738757,51.27045379,-28.90303708
440,128,128,128,7377,4298093562,2013-12-31 00:00:00,Aguas Nuevas SA,Utilities,Chile,33.66723749,107.4536215,588.4711684,0.182597937,0.119462463,899.4760277,2013,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.4908568,4,0,2013,2013-2016,0.055738757,50.13567608,-16.46843859
1414,129,129,129,34,ALMENDRAL.SN,2023-12-31 00:00:00,Almendral SA,Information,Chile,135470460.4,100446327.4,1233715089,0.081417767,0.014873865,6753209581,2023,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2023,2020-2023,0.047658552,321848187.6,-186377727.3
1415,130,130,130,35,ALMENDRAL.SN,2022-12-31 00:00:00,Almendral SA,Information,Chile,636884856.1,529969209.7,1206439598,0.439283666,0.079475543,6668330740,2022,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2022,2020-2023,0.047658552,317802985,319081871.1
1416,131,131,131,36,ALMENDRAL.SN,2021-12-31 00:00:00,Almendral SA,Information,Chile,134559067.1,82663750.44,1170831153,0.070602623,0.012292576,6724688838,2021,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2021,2020-2023,0.047658552,320488930.3,-185929863.2
1417,132,132,132,37,ALMENDRAL.SN,2020-12-31 00:00:00,Almendral SA,Information,Chile,125648894.7,113426057.1,1383864673,0.081963258,0.015619842,7261664941,2020,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2020,2020-2023,0.047658552,346080433.7,-220431539
1450,133,133,133,38,ALMENDRAL.SN,2019-12-31 00:00:00,Almendral SA,Information,Chile,313860775.8,200403075.2,1383636583,0.144837942,0.027729324,7227117247,2019,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2019,2017-2019,0.012363144,89349894,224510881.8
1451,134,134,134,39,ALMENDRAL.SN,2018-12-31 00:00:00,Almendral SA,Information,Chile,-9024176.95,-39249749.59,1312546228,-0.029903518,-0.006429259,6104863337,2018,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2018,2017-2019,0.012363144,75475306.88,-84499483.83
1452,135,135,135,40,ALMENDRAL.SN,2017-12-31 00:00:00,Almendral SA,Information,Chile,35132330.59,64475810.62,1371013702,0.047027838,0.010437264,6177462813,2017,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2017,2017-2019,0.012363144,76372864.68,-41240534.09
1477,136,136,136,41,ALMENDRAL.SN,2016-12-31 00:00:00,Almendral SA,Information,Chile,5963600.233,47971468.27,1282358257,0.037408788,0.008559382,5604548175,2016,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2016,2013-2016,0.0199074,111571985,-105608384.8
1478,137,137,137,42,ALMENDRAL.SN,2015-12-31 00:00:00,Almendral SA,Information,Chile,-21198680.51,-2731365.402,1018385620,-0.002682054,-0.000550523,4961400208,2015,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2015,2013-2016,0.0199074,98768580.88,-119967261.4
1479,138,138,138,43,ALMENDRAL.SN,2014-12-31 00:00:00,Almendral SA,Information,Chile,74907396.11,88585676.12,1183786903,0.074832452,0.016342992,5420407460,2014,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2014,2013-2016,0.0199074,107906222.1,-32998825.98
1480,139,139,139,44,ALMENDRAL.SN,2013-12-31 00:00:00,Almendral SA,Information,Chile,332528174.4,275748962.5,1263756484,0.218197862,0.057794679,4771182503,2013,0,0,ALME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152261440,10,0,2013,2013-2016,0.0199074,94981840.86,237546333.5
1513,151,151,151,544,ANDACOR.SN,2023-12-31 00:00:00,Andacor SA,"Arts, Entertainment, and Recreation",Chile,-4402246.247,-3221136.069,2650702.946,-1.215200698,-0.105230737,30610220.54,2023,0,0,ANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20883829.85,6,0,2023,2020-2023,-0.020208252,-618579.0359,-3783667.211
1514,152,152,152,545,ANDACOR.SN,2022-12-31 00:00:00,Andacor SA,"Arts, Entertainment, and Recreation",Chile,883405.2843,1185267.752,6304451.522,0.188004896,0.041419944,28615870.49,2022,0,0,ANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20883829.85,6,0,2022,2020-2023,-0.020208252,-578276.7085,1461681.993
1515,153,153,153,546,ANDACOR.SN,2021-12-31 00:00:00,Andacor SA,"Arts, Entertainment, and Recreation",Chile,-1619581.718,-1313362.707,5099340.853,-0.257555387,-0.044559172,29474576.43,2021,0,0,ANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20883829.85,6,0,2021,2020-2023,-0.020208252,-595629.6542,-1023952.064
1516,154,154,154,547,ANDACOR.SN,2020-12-31 00:00:00,Andacor SA,"Arts, Entertainment, and Recreation",Chile,-4696891.863,-2921414.583,4872374.78,-0.599587412,-0.09970529,29300497.36,2020,0,0,ANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20883829.85,6,0,2020,2020-2023,-0.020208252,-592111.8205,-4104780.043
1560,155,155,155,548,ANDACOR.SN,2019-12-31 00:00:00,Andacor SA,"Arts, Entertainment, and Recreation",Chile,-1387586.161,-1430719.894,7679457.086,-0.186304823,-0.071740319,19943037.92,2019,0,0,ANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20883829.85,6,0,2019,2017-2019,-0.006483445,-129299.597,-1258286.564
1561,156,156,156,549,ANDACOR.SN,2018-12-31 00:00:00,Andacor SA,"Arts, Entertainment, and Recreation",Chile,1273545.5,888470.809,9135541.604,0.097254312,0.048787835,18210908.57,2018,0,0,ANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20883829.85,6,0,2018,2017-2019,-0.006483445,-118069.4309,1391614.931
1562,157,157,157,550,ANDACOR.SN,2017-12-31 00:00:00,Andacor SA,"Arts, Entertainment, and Recreation",Chile,2017076.385,1461953.958,9596656.634,0.152339926,0.08145721,17947508.34,2017,0,0,ANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20883829.85,6,0,2017,2017-2019,-0.006483445,-116361.69,2133438.075
